experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_reshuf3_lbm	bt-tbb-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	108	341.044
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	1	23.717
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	4	29.493
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	8	30.009
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	12	31.183
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	16	31.955
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	20	32.999
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	24	33.725
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	28	34.505
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	32	34.943
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	36	35.158
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	40	35.682
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	44	37.483
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	48	39.876
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	56	66.063
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	60	75.929
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	68	97.384
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	76	120.658
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	84	137.785
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	92	165.519
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	96	170.452
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	100	180.98
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	104	194.755
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	108	198.687
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	1	20.452
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	4	28.265
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	8	29.03
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	12	30.652
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	16	32.591
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	20	37.684
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	24	100.034
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	28	151.001
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	32	185.269
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	36	243.229
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	40	304.766
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	44	352.811
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	48	418.546
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	56	578.609
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	60	644.983
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	68	710.983
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	76	836.958
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	84	912.441
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	92	974.321
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	96	1095.225
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	100	1098.535
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	104	1119.732
pub_reshuf3_lbm	bt-tbb-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	108	1186.91
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	1	32.436
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	4	29.889
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	8	30.309
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	12	31.604
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	16	32.006
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	20	33.094
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	24	33.845
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	28	34.641
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	32	35.094
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	36	35.272
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	40	35.873
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	44	36.627
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	48	39.322
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	56	66.181
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	60	77.667
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	68	98.046
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	76	123.85
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	84	139.181
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	92	159.121
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	96	165.214
pub_reshuf3_lbm	bt-tt-id	bowtie	tinythreads fast_mutex	Original parsing	sensitive	pe	100	185.895
