experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	75	125.218
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	1	77.825
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	90	139.47
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	45	106.578
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	30	80.959
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	120	202.165
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	105	174.025
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	15	78.823
showcase2016	bt2-tbbpin-heavy	bowtie2	TBB mutex	Original parsing	sensitive	unp	60	129.723
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	15	13.17
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	60	142.522
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	45	86.622
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	30	41.433
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	90	252.829
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	120	380.519
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	105	322.553
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	1	11.699
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	unp	75	196.58
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	45	82.274
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	120	378.662
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	1	10.108
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	30	42.682
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	15	15.294
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	60	134.062
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	105	309.936
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	75	190.452
showcase2016	hisat-tbbpin-q	hisat	TBB queuing_mutex	Original parsing	sensitive	pe	90	243.092
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	105	104.24
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	15	59.261
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	60	90.49
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	45	72.924
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	30	59.168
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	120	124.227
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	90	86.333
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	1	57.866
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	pe	75	83.164
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	1	19.871
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	30	24.816
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	45	39.241
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	60	58.017
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	15	22.894
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	105	117.987
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	75	79.837
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	90	96.17
showcase2016	bt-cleanparse-tbbpin-heavy	bowtie	TBB mutex	Optimized parsing	sensitive	unp	120	132.001
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	45	35.46
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	30	23.577
showcase2016	bt-tbbpin-spin	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	1	22.051
