experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	5	15.51
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	35	15.806
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	32	15.09
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	40	17.886
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	47	22.87
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	4	15.828
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	3	15.826
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	19	13.149
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	17	13.002
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	10	13.47
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	25	13.395
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	22	13.159
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	46	20.126
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	41	17.989
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	33	14.865
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	34	15.227
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	48	21.99
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	42	18.23
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	39	17.277
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	45	19.96
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	37	17.221
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	30	14.218
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	7	14.149
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	13	13.19
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	9	13.606
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	14	13.205
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	21	13.149
results_48	bt-no-io	bowtie	None (stubbed I/O)	Original parsing	sensitive	unp	26	13.534
