experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	88	106.949
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	92	110.123
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	96	112.107
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	100	114.348
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	104	116.741
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	108	118.741
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	112	121.389
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	116	123.495
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	pe	120	125.403
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	1	28.368
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	4	23.058
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	8	23.171
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	12	23.797
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	16	24.525
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	20	24.587
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	24	25.204
pub_rerun2	bt-batch-cleanparse-tbbpin-q-id	bowtie	TBB queuing_mutex	Batch parsing	sensitive	unp	28	25.336
