experiment	run	tool	lock	version	sensitivity	paired	threads	seconds
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	28	45.481
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	32	51.651
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	36	58.705
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	40	65.101
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	44	71.839
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	48	110.032
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	52	84.224
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	56	91.49
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	60	98.56
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	64	114.707
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	68	128.492
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	72	141.406
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	76	155.268
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	80	168.585
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	84	187.519
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	88	202.894
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	92	219.777
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	96	234.335
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	100	245.342
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	104	263.613
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	108	282.803
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	112	297.461
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	116	310.76
pub_rerun2	bt-tbbpin-q-id	bowtie	TBB queuing_mutex	Original parsing	sensitive	unp	120	329.214
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	1	71.24
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	4	80.356
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	8	82.078
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	12	83.492
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	16	83.877
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	20	84.186
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	24	84.553
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	28	84.737
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	32	85.066
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	36	85.276
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	40	85.387
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	44	85.772
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	48	86.189
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	52	86.414
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	56	86.832
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	60	87.006
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	64	90.449
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	68	93.543
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	72	96.758
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	76	99.267
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	80	102.015
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	84	104.742
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	88	107.295
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	92	109.709
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	96	112.508
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	100	114.651
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	104	117.498
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	108	119.519
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	112	121.632
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	116	124.485
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	pe	120	126.798
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	1	28.11
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	4	23.124
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	8	24.021
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	12	25.926
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	16	30.111
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	20	42.629
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	24	89.002
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	28	125.032
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	32	153.951
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	36	196.505
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	40	244.081
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	44	298.886
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	48	350.14
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	52	417.295
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	56	484.306
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	60	560.374
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	64	597.277
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	68	646.068
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	72	706.715
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	76	720.597
pub_rerun2	bt-tbbpin-spin-id	bowtie	TBB spin_mutex	Original parsing	sensitive	unp	80	772.776
